"","i5","dna_code","m","Method","Order.q","SC","qD","qD.LCL","qD.UCL","unique_site","landuse","location","texture"
"199","i5",177,13029,"Rarefaction",1,0.993693581637607,480.087728858202,472.859627274554,487.315830441851,6,"Grassland","Vlaardingen","Klei"
"200","i5",77,13029,"Rarefaction",1,0.993029948699987,553.581169269505,544.190785388323,562.971553150688,10,"Food_forest","Boelenslaan","Zand"
"201","i5",78,13029,"Rarefaction",1,0.994527103868013,371.479835771369,366.354601592907,376.605069949831,17,"Forest","Sint-Truiden","Leem"
"202","i5",79,13029,"Rarefaction",1,0.995003191052531,414.959991119763,407.478719699238,422.441262540288,2,"Grassland","Haarzuilens","Klei"
"203","i5",80,13029,"Rarefaction",1,0.99624357237486,389.662889340748,382.571806757317,396.753971924179,6,"Grassland","Vlaardingen","Klei"
"204","i5",81,13029,"Rarefaction",1,0.992513901836556,440.604035287874,432.056626513445,449.151444062303,9,"Grassland","Boelenslaan","Zand"
"205","i5",82,13029,"Rarefaction",1,0.995641410438696,493.41794852251,486.131718185928,500.704178859092,7,"Food_forest","Vlaardingen","Klei"
"206","i5",83,13029,"Rarefaction",1,0.989925921620343,849.371324002226,838.213213403942,860.52943460051,21,"Food_forest","Amsterdam","Klei"
"207","i5",84,13029,"Rarefaction",1,0.995735844345843,466.468417221263,458.091688982141,474.845145460386,2,"Grassland","Haarzuilens","Klei"
"208","i5",178,13029,"Rarefaction",1,0.995082638493211,344.092592896418,338.361102619828,349.824083173007,11,"Forest","Boelenslaan","Zand"
"209","i5",86,13029,"Rarefaction",1,0.991045747467541,767.659439450033,757.932212342444,777.386666557622,24,"Grassland","Swalmen","Zand"
"210","i5",364,13029,"Rarefaction",1,0.995409992682849,319.534838745927,315.135976724106,323.933700767747,17,"Forest","Sint-Truiden","Leem"
"211","i5",88,13029,"Rarefaction",1,0.992848884648114,473.833479574866,466.097197141057,481.569762008676,11,"Forest","Boelenslaan","Zand"
"212","i5",180,13029,"Rarefaction",1,0.990010979639248,914.860352526593,905.082112755759,924.638592297428,22,"Forest","Amsterdam","Klei"
"213","i5",90,13029,"Rarefaction",1,0.993276315352531,642.42589370242,633.61255927697,651.239228127871,19,"Arable_field","Sint-Truiden","Leem"
"214","i5",181,13029,"Rarefaction",1,0.991906718801913,771.66880388491,762.106505749293,781.231102020526,25,"Food_forest","Swalmen","Zand"
"215","i5",365,13029,"Rarefaction",1,0.991626883122389,586.69001642971,577.302396636422,596.077636222998,10,"Food_forest","Boelenslaan","Zand"
"216","i5",183,13029,"Rarefaction",1,0.996915306509395,410.744796484761,404.698513341243,416.79107962828,1,"Food_forest","Haarzuilens","Klei"
"217","i5",18,13029,"Rarefaction",1,0.9937252966843,518.75354704042,509.912824811165,527.594269269675,1,"Food_forest","Haarzuilens","Klei"
"218","i5",94,13029,"Rarefaction",1,0.993323509662016,312.746937094907,306.210573398317,319.283300791497,4,"Arable_field","Haarzuilens","Klei"
"219","i5",95,13029,"Rarefaction",1,0.992742711727816,525.100535532972,516.896814090053,533.304256975891,15,"Food_forest","Groesbeek","Leem"
"220","i5",96,13029,"Rarefaction",1,0.994759407299056,459.968845445018,451.787472231047,468.150218658989,8,"Food_forest","Boelenslaan","Zand"
"221","i5",97,13029,"Rarefaction",1,0.995621822428116,230.578693101798,225.372756718521,235.784629485075,4,"Arable_field","Haarzuilens","Klei"
"222","i5",98,13029,"Rarefaction",1,0.996773284602253,348.977964274725,342.532795829606,355.423132719844,1,"Food_forest","Haarzuilens","Klei"
"223","i5",99,13029,"Rarefaction",1,0.994506969637323,411.960050237294,405.498881470212,418.421219004377,16,"Food_forest","Sint-Truiden","Leem"
"224","i5",184,13029,"Rarefaction",1,0.997151004208389,155.706554136504,153.333445529819,158.079662743189,17,"Forest","Sint-Truiden","Leem"
"225","i5",366,13029,"Rarefaction",1,0.997733234571796,410.876820919711,404.194595420708,417.559046418714,12,"Arable_field","Groesbeek","Leem"
"226","i5",102,13029,"Rarefaction",1,0.993404690754033,461.449189294763,452.626479211847,470.271899377679,7,"Food_forest","Vlaardingen","Klei"
"227","i5",103,13029,"Rarefaction",1,0.992401139345629,578.86096416842,568.537296472724,589.184631864116,15,"Food_forest","Groesbeek","Leem"
"228","i5",104,13029,"Rarefaction",1,0.993217376388321,357.708233195526,351.41878553721,363.997680853843,5,"Forest","Vlaardingen","Klei"
"229","i5",105,13029,"Rarefaction",1,0.993227710033452,411.541612285938,405.040147970408,418.043076601469,5,"Forest","Vlaardingen","Klei"
"230","i5",367,13029,"Rarefaction",1,0.990131812022635,602.235426282476,591.701020461976,612.769832102976,24,"Grassland","Swalmen","Zand"
"231","i5",107,13029,"Rarefaction",1,0.993736903299447,306.582902229747,299.161373224039,314.004431235454,16,"Food_forest","Sint-Truiden","Leem"
"232","i5",108,13029,"Rarefaction",1,0.989387652819727,633.864657965222,623.675299097436,644.054016833009,20,"Grassland","Amsterdam","Klei"
"233","i5",109,13029,"Rarefaction",1,0.995455633316289,480.621146685191,474.251680399724,486.990612970657,12,"Arable_field","Groesbeek","Leem"
"234","i5",187,13029,"Rarefaction",1,0.984658429962474,953.59883810484,938.91559369257,968.28208251711,21,"Food_forest","Amsterdam","Klei"
"235","i5",111,13029,"Rarefaction",1,0.993161046670378,442.096688809557,433.654126702348,450.539250916766,3,"Forest","Haarzuilens","Klei"
"236","i5",112,13029,"Rarefaction",1,0.993698776636741,419.45225871932,412.378914967081,426.525602471559,1,"Food_forest","Haarzuilens","Klei"
"237","i5",113,13029,"Rarefaction",1,0.995001375975864,471.582940774403,465.396734664865,477.769146883941,16,"Food_forest","Sint-Truiden","Leem"
"238","i5",114,13029,"Rarefaction",1,0.990397068745452,608.655773205128,598.983198465859,618.328347944398,3,"Forest","Haarzuilens","Klei"
"239","i5",368,13029,"Rarefaction",1,0.99056649530602,641.253027871923,630.619328082486,651.88672766136,10,"Food_forest","Boelenslaan","Zand"
"240","i5",116,13029,"Rarefaction",1,0.988394025311088,884.233713289961,873.135416722102,895.33200985782,25,"Food_forest","Swalmen","Zand"
"241","i5",117,13029,"Rarefaction",1,0.992328138892489,576.836497957506,569.188540980988,584.484454934023,5,"Forest","Vlaardingen","Klei"
"242","i5",369,13029,"Rarefaction",1,0.990372057342384,535.360150551206,528.627159066024,542.093142036388,24,"Grassland","Swalmen","Zand"
"243","i5",119,13029,"Rarefaction",1,0.989237547358106,478.48828203625,470.882827558768,486.093736513732,3,"Forest","Haarzuilens","Klei"
"244","i5",120,13029,"Rarefaction",1,0.991129992407223,511.038660802233,503.591213107518,518.486108496948,9,"Grassland","Boelenslaan","Zand"
"245","i5",190,13029,"Rarefaction",1,0.988392365276523,893.6596042527,883.04848338065,904.270725124749,21,"Food_forest","Amsterdam","Klei"
"246","i5",122,13029,"Rarefaction",1,0.988689884103663,528.838584045673,519.202590038448,538.474578052899,18,"Grassland","Sint-Truiden","Leem"
"247","i5",370,13029,"Rarefaction",1,0.990497343761718,836.290530399727,826.979440356179,845.601620443275,22,"Forest","Amsterdam","Klei"
"248","i5",125,13029,"Rarefaction",1,0.992035352342289,547.89810192441,539.777117254845,556.019086593975,2,"Grassland","Haarzuilens","Klei"
"249","i5",126,13029,"Rarefaction",1,0.985743933716157,772.090778019742,761.124388371669,783.057167667816,15,"Food_forest","Groesbeek","Leem"
"250","i5",127,13029,"Rarefaction",1,0.997965557836623,222.334420379446,217.238107611518,227.430733147375,4,"Arable_field","Haarzuilens","Klei"
"251","i5",128,13029,"Rarefaction",1,0.989223353920237,729.572004117013,718.419902987802,740.724105246224,19,"Arable_field","Sint-Truiden","Leem"
"252","i5",129,13029,"Rarefaction",1,0.988650709746607,652.858059413271,644.208604270542,661.507514556001,18,"Grassland","Sint-Truiden","Leem"
"253","i5",130,13029,"Rarefaction",1,0.995184862246093,476.915093210974,469.011475786285,484.818710635662,2,"Grassland","Haarzuilens","Klei"
"254","i5",131,13029,"Rarefaction",1,0.992442943420972,613.117691779978,604.520380584208,621.715002975747,13,"Forest","Groesbeek","Leem"
"255","i5",132,13029,"Rarefaction",1,0.99205507196526,469.773966417758,460.509200726024,479.038732109492,1,"Food_forest","Haarzuilens","Klei"
"256","i5",133,13029,"Rarefaction",1,0.993207725605871,486.754244205532,479.988321018087,493.520167392978,13,"Forest","Groesbeek","Leem"
"257","i5",134,13029,"Rarefaction",1,0.987583434513412,520.548798626491,513.665746017779,527.431851235202,24,"Grassland","Swalmen","Zand"
"258","i5",193,13029,"Rarefaction",1,0.987987342984089,611.103568141996,601.428081174094,620.779055109898,24,"Grassland","Swalmen","Zand"
"259","i5",136,13029,"Rarefaction",1,0.990023878777209,547.917506458902,538.549120311687,557.285892606117,7,"Food_forest","Vlaardingen","Klei"
"260","i5",137,13029,"Rarefaction",1,0.992426600929875,524.001081425128,516.743409234208,531.258753616048,6,"Grassland","Vlaardingen","Klei"
"261","i5",138,13029,"Rarefaction",1,0.993951768744149,431.228374499451,423.301226879142,439.15552211976,12,"Arable_field","Groesbeek","Leem"
"262","i5",139,13029,"Rarefaction",1,0.992885864305514,479.588546754363,470.884273828975,488.292819679751,14,"Grassland","Groesbeek","Leem"
"263","i5",140,13029,"Rarefaction",1,0.990693600333915,701.058137760309,690.57928096491,711.536994555708,20,"Grassland","Amsterdam","Klei"
"264","i5",141,13029,"Rarefaction",1,0.996133923830721,316.361603314269,308.556347318528,324.16685931001,3,"Forest","Haarzuilens","Klei"
"265","i5",142,13029,"Rarefaction",1,0.990173374387702,526.593817940305,517.271241445107,535.916394435503,16,"Food_forest","Sint-Truiden","Leem"
"266","i5",143,13029,"Rarefaction",1,0.989834740012748,869.744935103821,859.013967275175,880.475902932467,22,"Forest","Amsterdam","Klei"
"267","i5",144,13029,"Rarefaction",1,0.991457105298988,539.871990853334,532.706164061064,547.037817645604,23,"Forest","Swalmen","Zand"
"268","i5",145,13029,"Rarefaction",1,0.990160968044607,803.834157617598,792.638618275163,815.029696960034,19,"Arable_field","Sint-Truiden","Leem"
"269","i5",196,13029,"Rarefaction",1,0.988753746295638,619.136993850146,608.767603700564,629.506383999728,9,"Grassland","Boelenslaan","Zand"
"270","i5",147,13029,"Rarefaction",1,0.992736796815335,476.474131607702,468.287411725799,484.660851489605,2,"Grassland","Haarzuilens","Klei"
"271","i5",148,13029,"Rarefaction",1,0.988981817776286,666.158715891455,656.360626864259,675.956804918652,16,"Food_forest","Sint-Truiden","Leem"
"272","i5",197,13029,"Rarefaction",1,0.990120926793705,742.263538711104,734.224605438279,750.302471983929,37,"Forest","Rijswijk","Klei"
"273","i5",198,13029,"Rarefaction",1,0.990704834758039,746.3894699835,737.120428333821,755.658511633179,26,"Food_forest","Nevele","Zand"
"274","i5",199,13029,"Rarefaction",1,0.991685450343124,547.455542849861,539.928404391369,554.982681308354,40,"Food_forest","Oostwaard","Klei"
"275","i5",200,13029,"Rarefaction",1,0.992324071673699,737.573200232825,726.257413500976,748.888986964673,33,"Arable_field","Houthulst","Leem"
"276","i5",201,13029,"Rarefaction",1,0.99071038892956,774.957968951933,764.126601165725,785.789336738142,33,"Arable_field","Houthulst","Leem"
"277","i5",202,13029,"Rarefaction",1,0.992916517211977,523.946393165228,513.339255882659,534.553530447797,35,"Food_forest","Rijswijk","Klei"
"278","i5",203,13029,"Rarefaction",1,0.995674651842857,314.955616768243,310.919984964549,318.991248571938,49,"Forest","Vaassen","Zand"
"279","i5",204,13029,"Rarefaction",1,0.993486225596432,712.634019026005,703.471740884093,721.796297167918,51,"Grassland","Vaassen","Zand"
"280","i5",205,13029,"Rarefaction",1,0.990642617629622,740.206300366621,729.739733786268,750.672866946975,31,"Grassland","Houthulst","Leem"
"281","i5",206,13029,"Rarefaction",1,0.990581233369598,534.429139416906,524.917415035107,543.940863798705,46,"Food_forest","Malden","Leem"
"282","i5",207,13029,"Rarefaction",1,0.992474496880173,716.156365009697,703.833787814567,728.478942204827,48,"Arable_field","Malden","Leem"
"283","i5",208,13029,"Rarefaction",1,0.991159978853128,426.64769684185,418.616016713315,434.679376970385,29,"Grassland","Nevele","Zand"
"284","i5",209,13029,"Rarefaction",1,0.993876999841429,440.097410470064,433.508003870875,446.686817069254,32,"Forest","Houthulst","Leem"
"285","i5",210,13029,"Rarefaction",1,0.991529109396116,487.736651717309,481.159598916407,494.31370451821,38,"Grassland","Oostwaard","Klei"
"286","i5",211,13029,"Rarefaction",1,0.993647290961112,517.818338595544,509.93886600012,525.697811190967,35,"Food_forest","Rijswijk","Klei"
"287","i5",212,13029,"Rarefaction",1,0.994494003836653,508.190690596068,499.740811332578,516.640569859558,35,"Food_forest","Rijswijk","Klei"
"288","i5",213,13029,"Rarefaction",1,0.990168783322209,582.889427596311,573.664949055366,592.113906137256,43,"Forest","Etten-Leur","Zand"
"289","i5",214,13029,"Rarefaction",1,0.991750239326724,633.096279051425,623.762807691364,642.429750411486,32,"Forest","Houthulst","Leem"
"290","i5",215,13029,"Rarefaction",1,0.992036806018581,710.26987421996,700.749040361774,719.790708078145,48,"Arable_field","Malden","Leem"
"291","i5",216,13029,"Rarefaction",1,0.989372610933809,754.382305788107,745.741443190994,763.02316838522,28,"Forest","Nevele","Zand"
"292","i5",217,13029,"Rarefaction",1,0.991703890972753,666.220149531776,656.972653148772,675.467645914779,32,"Forest","Houthulst","Leem"
"293","i5",218,13029,"Rarefaction",1,0.994376372859535,337.623389395417,332.328253272503,342.918525518331,47,"Forest","Malden","Leem"
"294","i5",219,13029,"Rarefaction",1,0.99251304459885,648.804691263992,640.18011009874,657.429272429245,28,"Forest","Nevele","Zand"
"295","i5",220,13029,"Rarefaction",1,0.991024004987241,698.541236910327,688.80768989514,708.274783925515,50,"Food_forest","Vaassen","Zand"
"296","i5",221,13029,"Rarefaction",1,0.995802613977493,301.418764793791,296.042648374169,306.794881213412,32,"Forest","Houthulst","Leem"
"297","i5",222,13029,"Rarefaction",1,0.990354887337513,688.972864996553,679.288451554385,698.657278438721,31,"Grassland","Houthulst","Leem"
"298","i5",223,13029,"Rarefaction",1,0.993746436701008,440.881871835515,432.626783083874,449.136960587156,41,"Food_forest","Etten-Leur","Zand"
"299","i5",224,13029,"Rarefaction",1,0.995184420321869,278.269410043988,273.106078679733,283.432741408243,49,"Forest","Vaassen","Zand"
"300","i5",225,13029,"Rarefaction",1,0.991290582055429,695.174672400518,685.705902176741,704.643442624295,28,"Forest","Nevele","Zand"
"301","i5",226,13029,"Rarefaction",1,0.993147616543103,625.35047877326,616.410871321719,634.2900862248,26,"Food_forest","Nevele","Zand"
"302","i5",227,13029,"Rarefaction",1,0.995851556281895,511.773884835349,504.9430693738,518.604700296897,36,"Arable_field","Rijswijk","Klei"
"303","i5",228,13029,"Rarefaction",1,0.995024657720675,492.718326114132,483.785616437665,501.651035790598,40,"Food_forest","Oostwaard","Klei"
"304","i5",229,13029,"Rarefaction",1,0.990595533682861,632.706419031372,623.613387517723,641.799450545021,31,"Grassland","Houthulst","Leem"
"305","i5",230,13029,"Rarefaction",1,0.993321414032467,418.506785866248,410.69136608954,426.322205642955,44,"Arable_field","Etten-Leur","Zand"
"306","i5",231,13029,"Rarefaction",1,0.996049231017922,290.304378462457,284.193301577462,296.415455347452,34,"Grassland","Rijswijk","Klei"
"307","i5",232,13029,"Rarefaction",1,0.99190087359452,759.802855286463,748.96726505697,770.638445515956,26,"Food_forest","Nevele","Zand"
"308","i5",233,13029,"Rarefaction",1,0.99460042457136,597.827576421271,589.395169115539,606.259983727003,39,"Forest","Oostwaard","Klei"
"309","i5",234,13029,"Rarefaction",1,0.989996072580016,739.235976162497,729.773066502303,748.69888582269,52,"Arable_field","Vaassen","Zand"
